gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
32,300,128,20,104,0,tardos,0.03125,0,0.9,0.3359375,0.125,0.9334374138824244,0.0015612082363647,,,,,,,,
32,300,128,20,104,0,tardos,0.03125,1,0.9,0.203125,0.125,0.9333634192204676,0.0004512883070128,,,,,,,,
32,300,128,20,104,0,tardos,0.03125,2,0.9,0.140625,0.125,0.9333333333333332,0.0,,,,,,,,
32,300,128,20,105,0,tardos,0.03125,0,0.1,0.96875,0.875,0.1348044494589854,0.0016974416834447,0.001024052441543,0.0002837352245418,0.0010596789373951,0.0029691478719385,0.0,,,
32,300,128,20,105,0,tardos,0.03125,1,0.1,0.96875,0.875,0.1348261010685073,0.0017224243098161,,,,0.0029691478719385,0.0,,0.0021500023754841,0.008967091796346
32,300,128,20,105,0,tardos,0.03125,2,0.1,0.96875,0.875,0.1348271907805892,0.0017236816699106,0.001024052441543,,,0.0029691478719385,0.0,0.0053411315310879,,0.008967091796346
32,300,128,20,105,0,tardos,0.03125,0,0.2,0.984375,0.8125,0.2007108763032541,0.0008885953790677,0.001024052441543,0.0002837352245418,0.0010596789373951,0.0029691478719385,0.0,,,
32,300,128,20,105,0,tardos,0.03125,1,0.2,0.9609375,0.8125,0.2012063463414287,0.0015079329267859,,,,0.0029691478719385,0.0,,0.0021500023754841,0.008967091796346
32,300,128,20,105,0,tardos,0.03125,2,0.2,0.9609375,0.8125,0.2014634230036382,0.0018292787545478,0.001024052441543,,,0.0029691478719385,0.0,,,
32,300,128,20,105,0,tardos,0.03125,0,0.3,0.984375,0.75,0.2670911215761756,0.0005788021493303,0.001024052441543,0.0002837352245418,0.0010596789373951,0.0029691478719385,0.0,,,
32,300,128,20,105,0,tardos,0.03125,1,0.3,0.9453125,0.75,0.2678730130080954,0.0016450177383119,,,,0.0029691478719385,,,0.0021500023754841,0.008967091796346
32,300,128,20,105,0,tardos,0.03125,2,0.3,0.953125,0.75,0.2678436682765596,0.0016050021953086,0.001024052441543,,,0.0029691478719385,0.0,,,
32,300,128,20,105,0,tardos,0.03125,0,0.4,0.921875,0.625,0.4003677162457499,0.0006128604095832,0.001024052441543,0.0002837352245418,0.0010596789373951,,0.0,,,
32,300,128,20,105,0,tardos,0.03125,1,0.4,0.90625,0.625,0.4010629375266797,0.0017715625444661,,,,0.0029691478719385,,,0.0021500023754841,
32,300,128,20,105,0,tardos,0.03125,2,0.4,0.90625,0.625,0.4010047222831095,0.0016745371385159,0.001024052441543,,,0.0029691478719385,0.0,,,
32,300,128,20,105,0,tardos,0.03125,0,0.5,0.8984375,0.5,0.5335880752079518,0.0005458754456109,0.001024052441543,0.0002837352245418,0.0010596789373951,,,,,
32,300,128,20,105,0,tardos,0.03125,1,0.5,0.8046875,0.5,0.53430304648306,0.0020779567494144,,,,,,,0.0021500023754841,
32,300,128,20,105,0,tardos,0.03125,2,0.5,0.859375,0.5,0.5343033195696721,0.0020785419350116,0.001024052441543,,,0.0029691478719385,,,,
32,300,128,20,105,0,tardos,0.03125,0,0.6,0.828125,0.4375,0.6002215662311897,0.0005539155779741,0.001024052441543,0.0002837352245418,0.0010596789373951,,,,,
32,300,128,20,105,0,tardos,0.03125,1,0.6,0.8203125,0.4375,0.6009697131497267,0.0024242828743168,,,,,,,,
32,300,128,20,105,0,tardos,0.03125,2,0.6,0.7734375,0.4375,0.6009368105929099,0.0023420264822749,0.001024052441543,,,0.0029691478719385,,,,
32,300,128,20,105,0,tardos,0.03125,0,0.7,0.7421875,0.375,0.6668170111378916,0.0004510334136747,0.001024052441543,0.0002837352245418,0.0010596789373951,,,,,
32,300,128,20,105,0,tardos,0.03125,1,0.7,0.7578125,0.375,0.6676077255308625,0.0028231765925874,,,,,,,,
32,300,128,20,105,0,tardos,0.03125,2,0.7,0.7890625,0.375,0.6668432374371788,0.000529712311536,0.001024052441543,,,0.0029691478719385,,,,
32,300,128,20,105,0,tardos,0.03125,0,0.8,0.5390625,0.25,0.8000612955179601,0.0003064775898006,,,0.0010596789373951,,,,,
32,300,128,20,105,0,tardos,0.03125,1,0.8,0.5,0.25,0.8008485782651149,0.0042428913255751,,,,,,,,
32,300,128,20,105,0,tardos,0.03125,2,0.8,0.515625,0.25,0.8001009657575776,0.0005048287878877,,,,,,,,
32,300,128,20,105,0,tardos,0.03125,0,0.9,0.21875,0.125,0.9333333333333332,0.0,,,,,,,,
32,300,128,20,105,0,tardos,0.03125,1,0.9,0.3359375,0.125,0.9340935731557312,0.0114035973359692,,,,,,,,
32,300,128,20,105,0,tardos,0.03125,2,0.9,0.1875,0.125,0.933363077330946,0.0004461599641916,,,,,,,,
32,300,128,20,106,0,tardos,0.03125,0,0.1,0.96875,0.875,0.1345825741318652,0.0014414316906138,0.0004998361108888,,,0.0041368464225901,2.315808624830854e-05,0.0084088789368109,,0.0070064228723497
32,300,128,20,106,0,tardos,0.03125,1,0.1,0.953125,0.875,0.1345508665830592,0.001404846057376,0.0004998361108888,0.0007020012224028,0.0005469228527544,0.0041368464225901,2.315808624830854e-05,0.0084088789368109,,0.0070064228723497
32,300,128,20,106,0,tardos,0.03125,2,0.1,0.984375,0.875,0.1341954471403947,0.0009947467004554,0.0004998361108888,0.0007020012224028,0.0005469228527544,0.0041368464225901,2.315808624830854e-05,0.0084088789368109,0.0001816420060557,0.0070064228723497
32,300,128,20,106,0,tardos,0.03125,0,0.2,0.96875,0.8125,0.2012255630456651,0.0015319538070814,0.0004998361108888,,,0.0041368464225901,2.315808624830854e-05,,,
32,300,128,20,106,0,tardos,0.03125,1,0.2,0.921875,0.8125,0.2011954827187937,0.0014943533984921,0.0004998361108888,0.0007020012224028,0.0005469228527544,0.0041368464225901,,0.0084088789368109,,0.0070064228723497
32,300,128,20,106,0,tardos,0.03125,2,0.2,0.984375,0.8125,0.2008015443883232,0.0010019304854039,,,0.0005469228527544,0.0041368464225901,2.315808624830854e-05,,0.0001816420060557,0.0070064228723497
32,300,128,20,106,0,tardos,0.03125,0,0.3,0.9609375,0.75,0.2675154381939613,0.0011574157190382,0.0004998361108888,,,0.0041368464225901,2.315808624830854e-05,,,
32,300,128,20,106,0,tardos,0.03125,1,0.3,0.953125,0.75,0.2678621493854604,0.001630203707446,0.0004998361108888,0.0007020012224028,0.0005469228527544,0.0041368464225901,,0.0084088789368109,,0.0070064228723497
32,300,128,20,106,0,tardos,0.03125,2,0.3,0.9609375,0.75,0.2674365511929703,0.0010498425358686,,,0.0005469228527544,0.0041368464225901,2.315808624830854e-05,,,0.0070064228723497
32,300,128,20,106,0,tardos,0.03125,0,0.4,0.875,0.625,0.4007026900978797,0.0011711501631328,0.0004998361108888,,,0.0041368464225901,2.315808624830854e-05,,,
32,300,128,20,106,0,tardos,0.03125,1,0.4,0.953125,0.625,0.4011342184256684,0.0018903640427805,0.0004998361108888,0.0007020012224028,0.0005469228527544,0.0041368464225901,,,,
32,300,128,20,106,0,tardos,0.03125,2,0.4,0.90625,0.625,0.4007258917109555,0.0012098195182591,,,0.0005469228527544,,,,,0.0070064228723497
32,300,128,20,106,0,tardos,0.03125,0,0.5,0.8515625,0.5,0.534001238742012,0.0014312258757397,0.0004998361108888,,,0.0041368464225901,,,,
32,300,128,20,106,0,tardos,0.03125,1,0.5,0.9140625,0.5,0.5339822653514749,0.0013905686103032,0.0004998361108888,0.0007020012224028,0.0005469228527544,0.0041368464225901,,,,
32,300,128,20,106,0,tardos,0.03125,2,0.5,0.890625,0.5,0.5340056959658577,0.001440777069695,,,,,,,,
32,300,128,20,106,0,tardos,0.03125,0,0.6,0.8046875,0.4375,0.6006290126763162,0.0015725316907903,0.0004998361108888,,,0.0041368464225901,,,,
32,300,128,20,106,0,tardos,0.03125,1,0.6,0.859375,0.4375,0.6006100392857792,0.0015250982144477,0.0004998361108888,0.0007020012224028,0.0005469228527544,0.0041368464225901,,,,
32,300,128,20,106,0,tardos,0.03125,2,0.6,0.9140625,0.4375,0.6006692854921293,0.0016732137303231,,,,,,,,
32,300,128,20,106,0,tardos,0.03125,0,0.7,0.8046875,0.375,0.6668698304546989,0.0006094913640968,0.0004998361108888,,,0.0041368464225901,,,,
32,300,128,20,106,0,tardos,0.03125,1,0.7,0.78125,0.375,0.6672327131370976,0.0016981394112928,0.0004998361108888,0.0007020012224028,0.0005469228527544,,,,,
32,300,128,20,106,0,tardos,0.03125,2,0.7,0.8515625,0.375,0.6673122744059291,0.0019368232177872,,,,,,,,
32,300,128,20,106,0,tardos,0.03125,0,0.8,0.46875,0.25,0.8001276924251852,0.0006384621259256,,,,,,,,
32,300,128,20,106,0,tardos,0.03125,1,0.8,0.5859375,0.25,0.800517896854521,0.0025894842726051,0.0004998361108888,,,,,,,
32,300,128,20,106,0,tardos,0.03125,2,0.8,0.609375,0.25,0.8005719303176988,0.0028596515884941,,,,,,,,
32,300,128,20,106,0,tardos,0.03125,0,0.9,0.234375,0.125,0.9333939027520716,0.0009085412810724,,,,,,,,
32,300,128,20,106,0,tardos,0.03125,1,0.9,0.2890625,0.125,0.9337591822216172,0.006387733324258,,,,,,,,
32,300,128,20,106,0,tardos,0.03125,2,0.9,0.40625,0.125,0.9334418282224898,0.0016274233373458,,,,,,,,
32,300,128,20,107,0,tardos,0.03125,0,0.1,0.984375,0.875,0.1345286892420273,0.0013792568177237,0.0005476662488969,0.0010090274249396,0.0012341972054318,0.0022316807024111,3.700649429882882e-05,0.0078323630790103,0.0013898171238173,0.0079938281646299
32,300,128,20,107,0,tardos,0.03125,1,0.1,0.96875,0.875,0.1341018629580091,0.000886764951549,0.0005476662488969,0.0010090274249396,0.0012341972054318,0.0022316807024111,3.700649429882882e-05,,0.0013898171238173,
32,300,128,20,107,0,tardos,0.03125,2,0.1,0.9765625,0.875,0.1347450457959951,0.001628898995379,0.0005476662488969,0.0010090274249396,0.0012341972054318,0.0022316807024111,,0.0078323630790103,0.0013898171238173,0.0079938281646299
32,300,128,20,107,0,tardos,0.03125,0,0.2,0.9609375,0.8125,0.2011617415388644,0.0014521769235806,,,0.0012341972054318,0.0022316807024111,3.700649429882882e-05,,0.0013898171238173,0.0079938281646299
32,300,128,20,107,0,tardos,0.03125,1,0.2,0.953125,0.8125,0.2007349152548463,0.0009186440685579,,,0.0012341972054318,0.0022316807024111,3.700649429882882e-05,,0.0013898171238173,
32,300,128,20,107,0,tardos,0.03125,2,0.2,0.9765625,0.8125,0.2006592703597901,0.0008240879497376,0.0005476662488969,0.0010090274249396,0.0012341972054318,0.0022316807024111,,0.0078323630790103,0.0013898171238173,0.0079938281646299
32,300,128,20,107,0,tardos,0.03125,0,0.3,0.953125,0.75,0.2677944345312231,0.0015378652698496,,,0.0012341972054318,0.0022316807024111,3.700649429882882e-05,,,0.0079938281646299
32,300,128,20,107,0,tardos,0.03125,1,0.3,0.9453125,0.75,0.2673766589344126,0.000968171274199,,,0.0012341972054318,0.0022316807024111,3.700649429882882e-05,,0.0013898171238173,
32,300,128,20,107,0,tardos,0.03125,2,0.3,0.9375,0.75,0.2672794253417159,0.0008355800114307,0.0005476662488969,0.0010090274249396,0.0012341972054318,0.0022316807024111,,0.0078323630790103,0.0013898171238173,0.0079938281646299
32,300,128,20,107,0,tardos,0.03125,0,0.4,0.875,0.625,0.401097306011437,0.001828843352395,,,0.0012341972054318,,,,,0.0079938281646299
32,300,128,20,107,0,tardos,0.03125,1,0.4,0.9375,0.625,0.4006873172165487,0.001145528694248,,,0.0012341972054318,0.0022316807024111,,,,
32,300,128,20,107,0,tardos,0.03125,2,0.4,0.765625,0.625,0.4005234131226423,0.0008723552044038,,0.0010090274249396,,,,0.0078323630790103,0.0013898171238173,
32,300,128,20,107,0,tardos,0.03125,0,0.5,0.8671875,0.5,0.5343629789998822,0.002206383571176,,,,,,,,
32,300,128,20,107,0,tardos,0.03125,1,0.5,0.8984375,0.5,0.5336755373733086,0.0007332943713756,,,0.0012341972054318,,,,,
32,300,128,20,107,0,tardos,0.03125,2,0.5,0.7265625,0.5,0.5337892071329589,0.0009768724277689,,0.0010090274249396,,,,,,
32,300,128,20,107,0,tardos,0.03125,0,0.6,0.875,0.4375,0.601021952544535,0.0025548813613374,,,,,,,,
32,300,128,20,107,0,tardos,0.03125,1,0.6,0.859375,0.4375,0.600222054177578,0.0005551354439449,,,0.0012341972054318,,,,,
32,300,128,20,107,0,tardos,0.03125,2,0.6,0.65625,0.4375,0.6004113436555173,0.001028359138793,,0.0010090274249396,,,,,,
32,300,128,20,107,0,tardos,0.03125,0,0.7,0.796875,0.375,0.6676550535624929,0.0029651606874786,,,,,,,,
32,300,128,20,107,0,tardos,0.03125,1,0.7,0.7890625,0.375,0.6668810277222309,0.0006430831666923,,,,,,,,
32,300,128,20,107,0,tardos,0.03125,2,0.7,0.65625,0.375,0.667078010322184,0.0012340309665516,,0.0010090274249396,,,,,,
32,300,128,20,107,0,tardos,0.03125,0,0.8,0.703125,0.25,0.8009169522239848,0.0045847611199245,,,,,,,,
32,300,128,20,107,0,tardos,0.03125,1,0.8,0.609375,0.25,0.8001228640771322,0.000614320385661,,,,,,,,
32,300,128,20,107,0,tardos,0.03125,2,0.8,0.5390625,0.25,0.8000889992100492,0.0004449960502463,,,,,,,,
32,300,128,20,107,0,tardos,0.03125,0,0.9,0.484375,0.125,0.9334534831957306,0.0018022479359596,,,,,,,,
32,300,128,20,107,0,tardos,0.03125,1,0.9,0.3125,0.125,0.9333778634774416,0.0006679521616241,,,,,,,,
32,300,128,20,107,0,tardos,0.03125,2,0.9,0.2109375,0.125,0.9333669477031628,0.0005042155474418,,,,,,,,
32,300,128,20,108,0,tardos,0.03125,0,0.1,0.9765625,0.875,0.1349079006099005,0.001816808396039,0.0011816819994117,0.000812395290581,0.0010543974362464,0.0040075848584504,,0.0045213547766951,0.0004588537939581,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,1,0.1,0.9921875,0.875,0.1350322008091851,0.0019602317029058,0.0011816819994117,0.000812395290581,0.0010543974362464,0.0040075848584504,,0.0045213547766951,,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,2,0.1,0.9375,0.875,0.1349977228056437,0.0019204493911273,0.0011816819994117,0.000812395290581,0.0010543974362464,0.0040075848584504,,0.0045213547766951,,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,0,0.2,0.9921875,0.8125,0.20066738630911,0.0008342328863874,0.0011816819994117,0.000812395290581,0.0010543974362464,0.0040075848584504,,0.0045213547766951,0.0004588537939581,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,1,0.2,0.953125,0.8125,0.2016643894723103,0.0020804868403879,0.0011816819994117,0.000812395290581,0.0010543974362464,0.0040075848584504,,0.0045213547766951,,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,2,0.2,0.90625,0.8125,0.2016302802850036,0.0020378503562546,0.0011816819994117,0.000812395290581,0.0010543974362464,0.0040075848584504,,0.0045213547766951,,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,0,0.3,0.953125,0.75,0.2672995749722353,0.0008630567803207,0.0011816819994117,0.000812395290581,0.0010543974362464,0.0040075848584504,,0.0045213547766951,0.0004588537939581,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,1,0.3,0.953125,0.75,0.2683073615278676,0.002237311174365,0.0011816819994117,0.000812395290581,0.0010543974362464,,,0.0045213547766951,,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,2,0.3,0.90625,0.75,0.2682938698112752,0.0022189133790117,0.0011816819994117,,,0.0040075848584504,,0.0045213547766951,,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,0,0.4,0.8125,0.625,0.4005395936100831,0.0008993226834718,,0.000812395290581,,,,0.0045213547766951,0.0004588537939581,
32,300,128,20,108,0,tardos,0.03125,1,0.4,0.859375,0.625,0.4014822854746098,0.0024704757910163,0.0011816819994117,0.000812395290581,0.0010543974362464,,,0.0045213547766951,,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,2,0.4,0.8671875,0.625,0.4007008042646001,0.0011680071076668,,,,0.0040075848584504,,,,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,0,0.5,0.8046875,0.5,0.5338322115417689,0.0010690247323617,,0.000812395290581,,,,,,
32,300,128,20,108,0,tardos,0.03125,1,0.5,0.8203125,0.5,0.5347469473846499,0.0030291729671071,,,0.0010543974362464,,,,,0.006687730350802
32,300,128,20,108,0,tardos,0.03125,2,0.5,0.9296875,0.5,0.5340141222491198,0.0014588333909711,,,,0.0040075848584504,,,,
32,300,128,20,108,0,tardos,0.03125,0,0.6,0.6875,0.4375,0.6004576753983016,0.0011441884957539,,0.000812395290581,,,,,,
32,300,128,20,108,0,tardos,0.03125,1,0.6,0.6953125,0.4375,0.601369752866573,0.0034243821664327,,,,,,,,
32,300,128,20,108,0,tardos,0.03125,2,0.6,0.875,0.4375,0.6006570943046773,0.0016427357616929,,,,,,,,
32,300,128,20,108,0,tardos,0.03125,0,0.7,0.671875,0.375,0.6671243420649683,0.0013730261949047,,0.000812395290581,,,,,,
32,300,128,20,108,0,tardos,0.03125,1,0.7,0.59375,0.375,0.6679952167231059,0.0039856501693176,,,,,,,,
32,300,128,20,108,0,tardos,0.03125,2,0.7,0.8359375,0.375,0.6669461844244046,0.0008385532732138,,,,,,,,
32,300,128,20,108,0,tardos,0.03125,0,0.8,0.6015625,0.25,0.8000770217109673,0.0003851085548363,,,,,,,,
32,300,128,20,108,0,tardos,0.03125,1,0.8,0.59375,0.25,0.8004006690361478,0.0020033451807395,,,,,,,,
32,300,128,20,108,0,tardos,0.03125,2,0.8,0.5546875,0.25,0.8001140147483194,0.0005700737415976,,,,,,,,
32,300,128,20,108,0,tardos,0.03125,0,0.9,0.203125,0.125,0.9333525512458846,0.0002882686882684,,,,,,,,
32,300,128,20,108,0,tardos,0.03125,1,0.9,0.2578125,0.125,0.9333364104737284,4.615710592652409e-05,,,,,,,,
32,300,128,20,108,0,tardos,0.03125,2,0.9,0.1484375,0.125,0.9333540333861676,0.000310500792511,,,,,,,,
32,300,128,20,109,0,tardos,0.03125,0,0.1,0.9609375,0.875,0.1351094036897136,0.0020493119496695,0.0005453417101104,1.241526691024038e-05,0.0018713542904607,0.0027684575798382,,0.008131632101375,,0.0080602361476587
32,300,128,20,109,0,tardos,0.03125,1,0.1,0.9921875,0.875,0.1338677125381877,0.0006165913902166,0.0005453417101104,1.241526691024038e-05,0.0018713542904607,0.0027684575798382,4.169665277242564e-05,0.008131632101375,0.0013056886123969,0.0080602361476587
32,300,128,20,109,0,tardos,0.03125,2,0.1,0.96875,0.875,0.1348027367961499,0.0016954655340191,0.0005453417101104,1.241526691024038e-05,0.0018713542904607,0.0027684575798382,4.169665277242564e-05,0.008131632101375,0.0013056886123969,0.0080602361476587
32,300,128,20,109,0,tardos,0.03125,0,0.2,0.9453125,0.8125,0.2017298918533018,0.0021623648166273,0.0005453417101104,1.241526691024038e-05,0.0018713542904607,0.0027684575798382,,0.008131632101375,,0.0080602361476587
32,300,128,20,109,0,tardos,0.03125,1,0.2,0.96875,0.8125,0.2004263686710485,0.0005329608388106,,,0.0018713542904607,0.0027684575798382,4.169665277242564e-05,,0.0013056886123969,0.0080602361476587
32,300,128,20,109,0,tardos,0.03125,2,0.2,0.953125,0.8125,0.2014503178436205,0.0018128973045257,0.0005453417101104,1.241526691024038e-05,0.0018713542904607,0.0027684575798382,,0.008131632101375,0.0013056886123969,0.0080602361476587
32,300,128,20,109,0,tardos,0.03125,0,0.3,0.890625,0.75,0.2683811713719407,0.0023379609617374,0.0005453417101104,,,0.0027684575798382,,0.008131632101375,,0.0080602361476587
32,300,128,20,109,0,tardos,0.03125,1,0.3,0.9609375,0.75,0.2670441537698286,0.0005147551406754,,,0.0018713542904607,0.0027684575798382,4.169665277242564e-05,,0.0013056886123969,0.0080602361476587
32,300,128,20,109,0,tardos,0.03125,2,0.3,0.9453125,0.75,0.2681085204931454,0.0019661643088347,0.0005453417101104,1.241526691024038e-05,0.0018713542904607,,,0.008131632101375,0.0013056886123969,0.0080602361476587
32,300,128,20,109,0,tardos,0.03125,0,0.4,0.828125,0.625,0.4005907873001628,0.0009846455002712,,,,0.0027684575798382,,,,0.0080602361476587
32,300,128,20,109,0,tardos,0.03125,1,0.4,0.921875,0.625,0.4002746112805963,0.0004576854676605,,,0.0018713542904607,0.0027684575798382,4.169665277242564e-05,,0.0013056886123969,
32,300,128,20,109,0,tardos,0.03125,2,0.4,0.84375,0.625,0.4013285361652843,0.0022142269421404,,1.241526691024038e-05,,,,0.008131632101375,0.0013056886123969,
32,300,128,20,109,0,tardos,0.03125,0,0.5,0.8203125,0.5,0.5338828418050776,0.0011775181537376,,,,0.0027684575798382,,,,
32,300,128,20,109,0,tardos,0.03125,1,0.5,0.8203125,0.5,0.5335617661108513,0.0004894988089668,,,0.0018713542904607,0.0027684575798382,,,,
32,300,128,20,109,0,tardos,0.03125,2,0.5,0.8671875,0.5,0.5346350597817886,0.0027894138181183,,1.241526691024038e-05,,,,0.008131632101375,,
32,300,128,20,109,0,tardos,0.03125,0,0.6,0.78125,0.4375,0.6005410444546025,0.0013526111365061,,,,,,,,
32,300,128,20,109,0,tardos,0.03125,1,0.6,0.8359375,0.4375,0.6002093471583217,0.0005233678958045,,,0.0018713542904607,0.0027684575798382,,,,
32,300,128,20,109,0,tardos,0.03125,2,0.6,0.875,0.4375,0.6002860195771498,0.0007150489428745,,1.241526691024038e-05,,,,0.008131632101375,,
32,300,128,20,109,0,tardos,0.03125,0,0.7,0.7578125,0.375,0.6669363582259199,0.0008090746777597,,,,,,,,
32,300,128,20,109,0,tardos,0.03125,1,0.7,0.7890625,0.375,0.6668306452098598,0.0004919356295792,,,0.0018713542904607,0.0027684575798382,,,,
32,300,128,20,109,0,tardos,0.03125,2,0.7,0.8359375,0.375,0.6669372990957887,0.0008118972873661,,,,,,0.008131632101375,,
32,300,128,20,109,0,tardos,0.03125,0,0.8,0.578125,0.25,0.8001438170846075,0.0007190854230371,,,,,,,,
32,300,128,20,109,0,tardos,0.03125,1,0.8,0.5625,0.25,0.8001217816783363,0.0006089083916813,,,,0.0027684575798382,,,,
32,300,128,20,109,0,tardos,0.03125,2,0.8,0.5390625,0.25,0.800179085310915,0.0008954265545742,,,,,,0.008131632101375,,
32,300,128,20,109,0,tardos,0.03125,0,0.9,0.1796875,0.125,0.9333601430501623,0.0004021457524357,,,,,,,,
32,300,128,20,109,0,tardos,0.03125,1,0.9,0.2890625,0.125,0.9333417973504752,0.0001269602571265,,,,,,,,
32,300,128,20,109,0,tardos,0.03125,2,0.9,0.2421875,0.125,0.9334413438671392,0.0016201580070888,,,,,,,,
32,450,128,20,101,0,tardos,0.03125,0,0.1,0.96875,0.875,0.1355522694851034,0.0025603109443501,0.00195141152097,0.0014695783993786,0.001423316847278,0.0066458099375587,0.0001576756511574,0.0066718883282688,,0.0065486905015348
32,450,128,20,101,0,tardos,0.03125,1,0.1,0.96875,0.875,0.1355634290903962,0.0025731874119956,0.00195141152097,0.0014695783993786,0.001423316847278,0.0066458099375587,0.0001576756511574,,0.0009409930527097,
